name,value,year,lastValue,rank
Thomas Clifford Allbutt,1476.177625,1997,1188.071879,9
Thomas Clifford Allbutt,1188.071879,1996,1280.607445,9
Thomas Clifford Allbutt,1280.607445,1995,1413.245251,9
Thomas Clifford Allbutt,1413.245251,1994,1340.429149,9
Thomas Clifford Allbutt,1340.429149,1993,1188.119048,9
Thomas Clifford Allbutt,1188.119048,1992,1234.433064,9
Thomas Clifford Allbutt,1234.433064,1991,1260.51049,9
Thomas Clifford Allbutt,1260.51049,1990,1100.079151,9
Thomas Clifford Allbutt,1100.079151,1989,1206.321515,9
Thomas Clifford Allbutt,1206.321515,1988,1071.539916,9
Thomas Clifford Allbutt,1071.539916,1987,1119.203377,9
Thomas Clifford Allbutt,1119.203377,1986,1157.73511,9
Thomas Clifford Allbutt,1157.73511,1985,1196.736626,9
Thomas Clifford Allbutt,1196.736626,1984,1152.199713,9
Thomas Clifford Allbutt,1152.199713,1983,1134.434576,9
Thomas Clifford Allbutt,1134.434576,1982,854.0599953,9
Thomas Clifford Allbutt,854.0599953,1981,785.7439005,9
Thomas Clifford Allbutt,785.7439005,1980,590.0286232,9
Thomas Clifford Allbutt,590.0286232,1979,512.046669,9
Thomas Clifford Allbutt,512.046669,1978,463.6249658,9
Thomas Clifford Allbutt,463.6249658,1977,445.3071741,9
Thomas Clifford Allbutt,445.3071741,1976,584.8800848,9
Thomas Clifford Allbutt,584.8800848,1975,904.1467931,9
Thomas Clifford Allbutt,904.1467931,1974,1292.396031,9
Thomas Clifford Allbutt,1292.396031,1973,1294.959501,9
Thomas Clifford Allbutt,1294.959501,1972,1549.30679,9
Thomas Clifford Allbutt,1549.30679,1971,1443.368651,9
Thomas Clifford Allbutt,1443.368651,1970,2038.289509,9
Thomas Clifford Allbutt,2038.289509,1969,1997.01478,9
Thomas Clifford Allbutt,1997.01478,1968,1839.984185,9
Thomas Clifford Allbutt,1839.984185,1967,1627.231084,9
Thomas Clifford Allbutt,1627.231084,1966,1844.403455,9
Thomas Clifford Allbutt,1844.403455,1965,1854.225376,9
Thomas Clifford Allbutt,1854.225376,1964,1915.223785,9
Thomas Clifford Allbutt,1915.223785,1963,2183.591082,9
Thomas Clifford Allbutt,2183.591082,1962,2198.330545,9
Thomas Clifford Allbutt,2198.330545,1961,2076.540095,9
Thomas Clifford Allbutt,2076.540095,1960,1913.424534,9
Thomas Clifford Allbutt,1913.424534,1959,2312.434534,9
Thomas Clifford Allbutt,2312.434534,1958,2236.493312,9
Thomas Clifford Allbutt,2236.493312,1957,2355.136903,9
Thomas Clifford Allbutt,2355.136903,1956,1474.342267,9
Thomas Clifford Allbutt,1474.342267,1955,1329.757209,9
Thomas Clifford Allbutt,1329.757209,1954,1864.713812,9
Thomas Clifford Allbutt,1864.713812,1953,2743.702686,9
Thomas Clifford Allbutt,2743.702686,1952,2764.227601,9
Thomas Clifford Allbutt,2764.227601,1951,2815.639016,9
Thomas Clifford Allbutt,2815.639016,1950,4060.743559,9
Thomas Clifford Allbutt,4060.743559,1949,3972.656965,9
Thomas Clifford Allbutt,3972.656965,1948,3972.656965,9
Thomas Clifford Allbutt,3972.656965,1947,3364.533128,9
Thomas Clifford Allbutt,3364.533128,1946,2543.598824,9
Thomas Clifford Allbutt,2543.598824,1945,2134.190412,9
Thomas Clifford Allbutt,2134.190412,1944,2067.192037,9
Thomas Clifford Allbutt,2067.192037,1943,871.1615397,9
Thomas Clifford Allbutt,871.1615397,1942,871.1615397,9
Thomas Clifford Allbutt,871.1615397,1941,1334.877938,9
Thomas Clifford Allbutt,1334.877938,1940,1573.004235,9
Thomas Clifford Allbutt,1573.004235,1939,1559.808774,9
Thomas Clifford Allbutt,1559.808774,1938,1431.861709,9
Thomas Clifford Allbutt,1431.861709,1937,1189.608634,9
Thomas Clifford Allbutt,1189.608634,1936,1501.198039,9
Thomas Clifford Allbutt,1501.198039,1935,1983.902518,9
Thomas Clifford Allbutt,1983.902518,1934,1749.695912,9
Thomas Clifford Allbutt,1749.695912,1933,2130.683519,9
Thomas Clifford Allbutt,2130.683519,1932,2596.21962,9
Thomas Clifford Allbutt,2596.21962,1931,2695.587896,9
Thomas Clifford Allbutt,2695.587896,1930,2695.587896,9
Thomas Clifford Allbutt,2695.587896,1929,2155.282445,9
Thomas Clifford Allbutt,2155.282445,1928,1672.577965,9
Thomas Clifford Allbutt,1672.577965,1927,1443.068173,9
Thomas Clifford Allbutt,1443.068173,1926,925.0392753,9
Thomas Clifford Allbutt,925.0392753,1925,336.0428047,9
Thomas Clifford Allbutt,336.0428047,1924,615.4419752,9
Thomas Clifford Allbutt,615.4419752,1923,992.5015651,9
Thomas Clifford Allbutt,992.5015651,1922,992.5015651,9
Thomas Clifford Allbutt,992.5015651,1921,1233.99133,9
Thomas Clifford Allbutt,1233.99133,1920,1233.99133,9
Thomas Clifford Allbutt,1233.99133,1919,1604.630508,9
Thomas Clifford Allbutt,1604.630508,1918,2143.756839,9
Thomas Clifford Allbutt,2143.756839,1917,2050.59203,9
Thomas Clifford Allbutt,2050.59203,1916,1972.942619,9
Thomas Clifford Allbutt,1972.942619,1915,2184.431651,9
Thomas Clifford Allbutt,2184.431651,1914,2575.601716,9
Thomas Clifford Allbutt,2575.601716,1913,2575.601716,9
Thomas Clifford Allbutt,2575.601716,1912,4724.86718,9
Thomas Clifford Allbutt,4724.86718,1911,4894.98824,9
Thomas Clifford Allbutt,4894.98824,1910,5087.316045,9
Thomas Clifford Allbutt,5087.316045,1909,5527.932889,9
Thomas Clifford Allbutt,5527.932889,1908,5824.649461,9
Thomas Clifford Allbutt,5824.649461,1907,5191.989632,9
Thomas Clifford Allbutt,5191.989632,1906,5191.989632,9
Thomas Clifford Allbutt,5191.989632,1905,2904.333758,9
Thomas Clifford Allbutt,2904.333758,1904,2834.240557,9
Thomas Clifford Allbutt,2834.240557,1903,2916.04826,9
Thomas Clifford Allbutt,2916.04826,1902,2819.952494,9
Thomas Clifford Allbutt,2819.952494,1901,2727.065621,9
Thomas Clifford Allbutt,2727.065621,1900,3678.611764,9
Thomas Clifford Allbutt,3678.611764,1899,3678.611764,9
Thomas Clifford Allbutt,3678.611764,1898,3662.874004,9
Thomas Clifford Allbutt,3662.874004,1897,3023.719814,9
Thomas Clifford Allbutt,3023.719814,1896,2481.008145,9
Thomas Clifford Allbutt,2481.008145,1895,1837.076887,9
Thomas Clifford Allbutt,1837.076887,1894,1421.758156,9
Thomas Clifford Allbutt,1421.758156,1893,470.2120122,9
Thomas Clifford Allbutt,470.2120122,1892,470.2120122,9
Thomas Clifford Allbutt,470.2120122,1891,152.6159992,9
Thomas Clifford Allbutt,152.6159992,1890,152.6159992,9
Thomas Clifford Allbutt,152.6159992,1889,0,9
Thomas Clifford Allbutt,0,1888,0,9
Thomas Clifford Allbutt,0,1887,153.5773096,9
Thomas Clifford Allbutt,153.5773096,1886,498.4336118,9
Thomas Clifford Allbutt,498.4336118,1885,679.436174,9
Thomas Clifford Allbutt,679.436174,1884,1225.927915,9
Thomas Clifford Allbutt,1225.927915,1883,1662.500471,9
Thomas Clifford Allbutt,1662.500471,1882,2570.391883,9
Thomas Clifford Allbutt,2570.391883,1881,2998.285604,9
Thomas Clifford Allbutt,2998.285604,1880,3055.779391,9
Thomas Clifford Allbutt,3055.779391,1879,4042.151296,9
Thomas Clifford Allbutt,4042.151296,1878,5656.209977,9
Thomas Clifford Allbutt,5656.209977,1877,6332.848912,9
Thomas Clifford Allbutt,6332.848912,1876,7409.005726,9
Thomas Clifford Allbutt,7409.005726,1875,6756.061758,9
Thomas Clifford Allbutt,6756.061758,1874,6328.168037,9
Thomas Clifford Allbutt,6328.168037,1873,6628.862491,9
Thomas Clifford Allbutt,6628.862491,1872,5297.634284,9
Thomas Clifford Allbutt,5297.634284,1871,3502.573041,9
Thomas Clifford Allbutt,3502.573041,1870,2279.442365,9
Thomas Clifford Allbutt,2279.442365,1869,766.7129947,9
Thomas Clifford Allbutt,766.7129947,1868,511.7655506,9
Thomas Clifford Allbutt,511.7655506,1867,511.7655506,9
Thomas Clifford Allbutt,511.7655506,1866,0,9
Thomas Clifford Allbutt,0,1865,0,9
Thomas Clifford Allbutt,0,1864,0,9
Thomas Clifford Allbutt,0,1863,0,9
Thomas Clifford Allbutt,0,1862,0,9
Thomas Clifford Allbutt,0,1861,0,9
Thomas Clifford Allbutt,0,1860,0,9
Thomas Clifford Allbutt,0,1859,0,9
Thomas Clifford Allbutt,0,1858,0,9
Thomas Clifford Allbutt,0,1857,0,9
Thomas Clifford Allbutt,0,1856,0,9
Thomas Clifford Allbutt,0,1855,0,9
Thomas Clifford Allbutt,0,1854,0,9
Thomas Clifford Allbutt,0,1853,0,9
Thomas Clifford Allbutt,0,1852,0,9
Thomas Clifford Allbutt,0,1851,0,9
Thomas Clifford Allbutt,0,1850,0,9
Thomas Clifford Allbutt,0,1849,0,9
Thomas Clifford Allbutt,0,1848,0,9
Thomas Clifford Allbutt,0,1847,0,9
Thomas Clifford Allbutt,0,1846,0,9
Thomas Clifford Allbutt,0,1845,0,9
Thomas Clifford Allbutt,0,1844,0,9
Thomas Clifford Allbutt,0,1843,0,9
Thomas Clifford Allbutt,0,1842,0,9
Thomas Clifford Allbutt,0,1841,0,9
Thomas Clifford Allbutt,0,1840,0,9
Thomas Clifford Allbutt,0,1839,0,9
Thomas Clifford Allbutt,0,1838,0,9
Thomas Clifford Allbutt,0,1837,0,9
Thomas Clifford Allbutt,0,1836,0,9
Thomas Clifford Allbutt,0,1835,0,9
Thomas Clifford Allbutt,0,1834,0,9
Thomas Clifford Allbutt,0,1833,0,9
Thomas Clifford Allbutt,0,1832,0,9
Thomas Clifford Allbutt,0,1831,0,9
Thomas Clifford Allbutt,0,1830,0,9
Thomas Clifford Allbutt,0,1829,0,9
Thomas Clifford Allbutt,0,1828,0,9
Thomas Clifford Allbutt,0,1827,0,9
Thomas Clifford Allbutt,0,1826,0,9
Thomas Clifford Allbutt,0,1825,0,9
Thomas Clifford Allbutt,0,1824,0,9
Thomas Clifford Allbutt,0,1823,0,9
Thomas Clifford Allbutt,0,1822,0,9
Thomas Clifford Allbutt,0,1821,0,9
Thomas Clifford Allbutt,0,1820,0,9
Thomas Clifford Allbutt,0,1819,0,9
Thomas Clifford Allbutt,0,1818,0,9
Thomas Clifford Allbutt,0,1817,0,9
Thomas Clifford Allbutt,0,1816,0,9
Thomas Clifford Allbutt,0,1815,0,9
Thomas Clifford Allbutt,0,1814,0,9
Thomas Clifford Allbutt,0,1813,0,9
Thomas Clifford Allbutt,0,1812,0,9
Thomas Clifford Allbutt,0,1811,0,9
Thomas Clifford Allbutt,0,1810,0,9
Thomas Clifford Allbutt,0,1809,0,9
Thomas Clifford Allbutt,0,1808,0,9
Thomas Clifford Allbutt,0,1807,0,9
Thomas Clifford Allbutt,0,1806,0,9
Thomas Clifford Allbutt,0,1805,0,9
Thomas Clifford Allbutt,0,1804,0,9
Thomas Clifford Allbutt,0,1803,0,9
Thomas Clifford Allbutt,0,1802,0,9
Thomas Clifford Allbutt,0,1801,0,9
Thomas Clifford Allbutt,0,1800,0,9
Rosalind Elsie Franklin,658.7213205,2008,662.9802096,8
Rosalind Elsie Franklin,662.9802096,2007,772.5534703,8
Rosalind Elsie Franklin,772.5534703,2006,810.5236997,8
Rosalind Elsie Franklin,810.5236997,2005,885.1904804,8
Rosalind Elsie Franklin,885.1904804,2004,838.372542,8
Rosalind Elsie Franklin,838.372542,2003,911.58409,8
Rosalind Elsie Franklin,911.58409,2002,1094.488373,8
Rosalind Elsie Franklin,1094.488373,2001,1045.069919,8
Rosalind Elsie Franklin,1045.069919,2000,970.7889334,8
Rosalind Elsie Franklin,970.7889334,1999,1133.153325,8
Rosalind Elsie Franklin,1133.153325,1998,972.5593743,8
Rosalind Elsie Franklin,972.5593743,1997,1010.372881,8
Rosalind Elsie Franklin,1010.372881,1996,853.1853319,8
Rosalind Elsie Franklin,853.1853319,1995,640.5711041,8
Rosalind Elsie Franklin,640.5711041,1994,592.8444481,8
Rosalind Elsie Franklin,592.8444481,1993,587.5563052,8
Rosalind Elsie Franklin,587.5563052,1992,369.1435649,8
Rosalind Elsie Franklin,369.1435649,1991,315.7546843,8
Rosalind Elsie Franklin,315.7546843,1990,201.3489296,8
Rosalind Elsie Franklin,201.3489296,1989,201.3489296,8
Rosalind Elsie Franklin,201.3489296,1988,255.1636402,8
Rosalind Elsie Franklin,255.1636402,1987,255.1636402,8
Rosalind Elsie Franklin,255.1636402,1986,146.1013731,8
Rosalind Elsie Franklin,146.1013731,1985,84.68668029,8
Rosalind Elsie Franklin,84.68668029,1984,84.68668029,8
Rosalind Elsie Franklin,84.68668029,1983,84.68668029,8
Rosalind Elsie Franklin,84.68668029,1982,84.68668029,8
Rosalind Elsie Franklin,84.68668029,1981,30.87196966,8
Rosalind Elsie Franklin,30.87196966,1980,30.87196966,8
Rosalind Elsie Franklin,30.87196966,1979,30.87196966,8
Rosalind Elsie Franklin,30.87196966,1978,0,8
Rosalind Elsie Franklin,0,1977,0,8
Rosalind Elsie Franklin,0,1976,0,8
Rosalind Elsie Franklin,0,1975,0,8
Rosalind Elsie Franklin,0,1974,0,8
Rosalind Elsie Franklin,0,1973,0,8
Rosalind Elsie Franklin,0,1972,0,8
Rosalind Elsie Franklin,0,1971,0,8
Rosalind Elsie Franklin,0,1970,0,8
Rosalind Elsie Franklin,0,1969,0,8
Rosalind Elsie Franklin,0,1968,0,8
Rosalind Elsie Franklin,0,1967,0,8
Rosalind Elsie Franklin,0,1966,0,8
Rosalind Elsie Franklin,0,1965,0,8
Rosalind Elsie Franklin,0,1964,0,8
Rosalind Elsie Franklin,0,1963,0,8
Rosalind Elsie Franklin,0,1962,0,8
Rosalind Elsie Franklin,0,1961,0,8
Rosalind Elsie Franklin,0,1960,0,8
Rosalind Elsie Franklin,0,1959,0,8
Rosalind Elsie Franklin,0,1958,0,8
Rosalind Elsie Franklin,0,1957,0,8
Rosalind Elsie Franklin,0,1956,0,8
Rosalind Elsie Franklin,0,1955,0,8
Rosalind Elsie Franklin,0,1954,0,8
Rosalind Elsie Franklin,0,1953,0,8
Rosalind Elsie Franklin,0,1952,0,8
Rosalind Elsie Franklin,0,1951,0,8
Rosalind Elsie Franklin,0,1950,0,8
Rosalind Elsie Franklin,0,1949,0,8
Rosalind Elsie Franklin,0,1948,0,8
Rosalind Elsie Franklin,0,1947,0,8
Rosalind Elsie Franklin,0,1946,0,8
Rosalind Elsie Franklin,0,1945,0,8
Rosalind Elsie Franklin,0,1944,0,8
Rosalind Elsie Franklin,0,1943,0,8
Rosalind Elsie Franklin,0,1942,0,8
Rosalind Elsie Franklin,0,1941,0,8
Rosalind Elsie Franklin,0,1940,0,8
Rosalind Elsie Franklin,0,1939,0,8
Rosalind Elsie Franklin,0,1938,0,8
Rosalind Elsie Franklin,0,1937,0,8
Rosalind Elsie Franklin,0,1936,0,8
Rosalind Elsie Franklin,0,1935,0,8
Rosalind Elsie Franklin,0,1934,0,8
Rosalind Elsie Franklin,0,1933,0,8
Rosalind Elsie Franklin,0,1932,0,8
Rosalind Elsie Franklin,0,1931,0,8
Rosalind Elsie Franklin,0,1930,0,8
Rosalind Elsie Franklin,0,1929,0,8
Rosalind Elsie Franklin,0,1928,0,8
Rosalind Elsie Franklin,0,1927,0,8
Rosalind Elsie Franklin,0,1926,0,8
Rosalind Elsie Franklin,0,1925,0,8
Rosalind Elsie Franklin,0,1924,0,8
Rosalind Elsie Franklin,0,1923,0,8
Rosalind Elsie Franklin,0,1922,0,8
Rosalind Elsie Franklin,0,1921,0,8
Rosalind Elsie Franklin,0,1920,0,8
Rosalind Elsie Franklin,0,1919,0,8
Rosalind Elsie Franklin,0,1918,0,8
Rosalind Elsie Franklin,0,1917,0,8
Rosalind Elsie Franklin,0,1916,0,8
Rosalind Elsie Franklin,0,1915,0,8
Rosalind Elsie Franklin,0,1914,0,8
Rosalind Elsie Franklin,0,1913,0,8
Rosalind Elsie Franklin,0,1912,0,8
Rosalind Elsie Franklin,0,1911,0,8
Rosalind Elsie Franklin,0,1910,0,8
Rosalind Elsie Franklin,0,1909,0,8
Rosalind Elsie Franklin,0,1908,0,8
Rosalind Elsie Franklin,0,1907,0,8
Rosalind Elsie Franklin,0,1906,0,8
Rosalind Elsie Franklin,0,1905,0,8
Rosalind Elsie Franklin,0,1904,0,8
Rosalind Elsie Franklin,0,1903,0,8
Rosalind Elsie Franklin,0,1902,0,8
Rosalind Elsie Franklin,0,1901,0,8
Rosalind Elsie Franklin,0,1900,0,8
Rosalind Elsie Franklin,0,1899,0,8
Rosalind Elsie Franklin,0,1898,0,8
Rosalind Elsie Franklin,0,1897,0,8
Rosalind Elsie Franklin,0,1896,0,8
Rosalind Elsie Franklin,0,1895,0,8
Rosalind Elsie Franklin,0,1894,0,8
Rosalind Elsie Franklin,0,1893,0,8
Rosalind Elsie Franklin,0,1892,0,8
Rosalind Elsie Franklin,0,1891,0,8
Rosalind Elsie Franklin,0,1890,0,8
Rosalind Elsie Franklin,0,1889,0,8
Rosalind Elsie Franklin,0,1888,0,8
Rosalind Elsie Franklin,0,1887,0,8
Rosalind Elsie Franklin,0,1886,0,8
Rosalind Elsie Franklin,0,1885,0,8
Rosalind Elsie Franklin,0,1884,0,8
Rosalind Elsie Franklin,0,1883,0,8
Rosalind Elsie Franklin,0,1882,0,8
Rosalind Elsie Franklin,0,1881,0,8
Rosalind Elsie Franklin,0,1880,0,8
Rosalind Elsie Franklin,0,1879,0,8
Rosalind Elsie Franklin,0,1878,0,8
Rosalind Elsie Franklin,0,1877,0,8
Rosalind Elsie Franklin,0,1876,0,8
Rosalind Elsie Franklin,0,1875,0,8
Rosalind Elsie Franklin,0,1874,0,8
Rosalind Elsie Franklin,0,1873,0,8
Rosalind Elsie Franklin,0,1872,0,8
Rosalind Elsie Franklin,0,1871,0,8
Rosalind Elsie Franklin,0,1870,0,8
Rosalind Elsie Franklin,0,1869,0,8
Rosalind Elsie Franklin,0,1868,0,8
Rosalind Elsie Franklin,0,1867,0,8
Rosalind Elsie Franklin,0,1866,0,8
Rosalind Elsie Franklin,0,1865,0,8
Rosalind Elsie Franklin,0,1864,0,8
Rosalind Elsie Franklin,0,1863,0,8
Rosalind Elsie Franklin,0,1862,0,8
Rosalind Elsie Franklin,0,1861,0,8
Rosalind Elsie Franklin,0,1860,0,8
Rosalind Elsie Franklin,0,1859,0,8
Rosalind Elsie Franklin,0,1858,0,8
Rosalind Elsie Franklin,0,1857,0,8
Rosalind Elsie Franklin,0,1856,0,8
Rosalind Elsie Franklin,0,1855,0,8
Rosalind Elsie Franklin,0,1854,0,8
Rosalind Elsie Franklin,0,1853,0,8
Rosalind Elsie Franklin,0,1852,0,8
Rosalind Elsie Franklin,0,1851,0,8
Rosalind Elsie Franklin,0,1850,0,8
Rosalind Elsie Franklin,0,1849,0,8
Rosalind Elsie Franklin,0,1848,0,8
Rosalind Elsie Franklin,0,1847,0,8
Rosalind Elsie Franklin,0,1846,0,8
Rosalind Elsie Franklin,0,1845,0,8
Rosalind Elsie Franklin,0,1844,0,8
Rosalind Elsie Franklin,0,1843,0,8
Rosalind Elsie Franklin,0,1842,0,8
Rosalind Elsie Franklin,0,1841,0,8
Rosalind Elsie Franklin,0,1840,0,8
Rosalind Elsie Franklin,0,1839,0,8
Rosalind Elsie Franklin,0,1838,0,8
Rosalind Elsie Franklin,0,1837,0,8
Rosalind Elsie Franklin,0,1836,0,8
Rosalind Elsie Franklin,0,1835,0,8
Rosalind Elsie Franklin,0,1834,0,8
Rosalind Elsie Franklin,0,1833,0,8
Rosalind Elsie Franklin,0,1832,0,8
Rosalind Elsie Franklin,0,1831,0,8
Rosalind Elsie Franklin,0,1830,0,8
Rosalind Elsie Franklin,0,1829,0,8
Rosalind Elsie Franklin,0,1828,0,8
Rosalind Elsie Franklin,0,1827,0,8
Rosalind Elsie Franklin,0,1826,0,8
Rosalind Elsie Franklin,0,1825,0,8
Rosalind Elsie Franklin,0,1824,0,8
Rosalind Elsie Franklin,0,1823,0,8
Rosalind Elsie Franklin,0,1822,0,8
Rosalind Elsie Franklin,0,1821,0,8
Rosalind Elsie Franklin,0,1820,0,8
Rosalind Elsie Franklin,0,1819,0,8
Rosalind Elsie Franklin,0,1818,0,8
Rosalind Elsie Franklin,0,1817,0,8
Rosalind Elsie Franklin,0,1816,0,8
Rosalind Elsie Franklin,0,1815,0,8
Rosalind Elsie Franklin,0,1814,0,8
Rosalind Elsie Franklin,0,1813,0,8
Rosalind Elsie Franklin,0,1812,0,8
Rosalind Elsie Franklin,0,1811,0,8
Rosalind Elsie Franklin,0,1810,0,8
Rosalind Elsie Franklin,0,1809,0,8
Rosalind Elsie Franklin,0,1808,0,8
Rosalind Elsie Franklin,0,1807,0,8
Rosalind Elsie Franklin,0,1806,0,8
Rosalind Elsie Franklin,0,1805,0,8
Rosalind Elsie Franklin,0,1804,0,8
Rosalind Elsie Franklin,0,1803,0,8
Rosalind Elsie Franklin,0,1802,0,8
Rosalind Elsie Franklin,0,1801,0,8
Rosalind Elsie Franklin,0,1800,0,8
Oswald Theodore Avery,926.172708,2008,958.5432115,7
Oswald Theodore Avery,958.5432115,2007,847.6904456,7
Oswald Theodore Avery,847.6904456,2006,852.1060524,7
Oswald Theodore Avery,852.1060524,2005,1042.013983,7
Oswald Theodore Avery,1042.013983,2004,1103.097986,7
Oswald Theodore Avery,1103.097986,2003,1026.431297,7
Oswald Theodore Avery,1026.431297,2002,985.5157087,7
Oswald Theodore Avery,985.5157087,2001,925.5368456,7
Oswald Theodore Avery,925.5368456,2000,932.6260756,7
Oswald Theodore Avery,932.6260756,1999,1255.899856,7
Oswald Theodore Avery,1255.899856,1998,1189.49645,7
Oswald Theodore Avery,1189.49645,1997,1068.144955,7
Oswald Theodore Avery,1068.144955,1996,1014.756519,7
Oswald Theodore Avery,1014.756519,1995,847.7024816,7
Oswald Theodore Avery,847.7024816,1994,833.0163087,7
Oswald Theodore Avery,833.0163087,1993,958.5086118,7
Oswald Theodore Avery,958.5086118,1992,694.293914,7
Oswald Theodore Avery,694.293914,1991,534.1272722,7
Oswald Theodore Avery,534.1272722,1990,589.0284689,7
Oswald Theodore Avery,589.0284689,1989,592.0829462,7
Oswald Theodore Avery,592.0829462,1988,726.6197247,7
Oswald Theodore Avery,726.6197247,1987,674.5262761,7
Oswald Theodore Avery,674.5262761,1986,618.1018554,7
Oswald Theodore Avery,618.1018554,1985,526.1444375,7
Oswald Theodore Avery,526.1444375,1984,712.010744,7
Oswald Theodore Avery,712.010744,1983,669.5893344,7
Oswald Theodore Avery,669.5893344,1982,624.0368678,7
Oswald Theodore Avery,624.0368678,1981,721.2724842,7
Oswald Theodore Avery,721.2724842,1980,928.3185232,7
Oswald Theodore Avery,928.3185232,1979,810.2433228,7
Oswald Theodore Avery,810.2433228,1978,717.6274158,7
Oswald Theodore Avery,717.6274158,1977,566.9587994,7
Oswald Theodore Avery,566.9587994,1976,672.3076421,7
Oswald Theodore Avery,672.3076421,1975,674.7848986,7
Oswald Theodore Avery,674.7848986,1974,443.0125037,7
Oswald Theodore Avery,443.0125037,1973,207.2927742,7
Oswald Theodore Avery,207.2927742,1972,207.2927742,7
Oswald Theodore Avery,207.2927742,1971,324.4489796,7
Oswald Theodore Avery,324.4489796,1970,289.2512896,7
Oswald Theodore Avery,289.2512896,1969,455.3281086,7
Oswald Theodore Avery,455.3281086,1968,566.3475403,7
Oswald Theodore Avery,566.3475403,1967,566.3475403,7
Oswald Theodore Avery,566.3475403,1966,667.7115765,7
Oswald Theodore Avery,667.7115765,1965,667.7115765,7
Oswald Theodore Avery,667.7115765,1964,611.5537798,7
Oswald Theodore Avery,611.5537798,1963,611.5537798,7
Oswald Theodore Avery,611.5537798,1962,308.5807046,7
Oswald Theodore Avery,308.5807046,1961,162.3624449,7
Oswald Theodore Avery,162.3624449,1960,162.3624449,7
Oswald Theodore Avery,162.3624449,1959,60.99840871,7
Oswald Theodore Avery,60.99840871,1958,60.99840871,7
Oswald Theodore Avery,60.99840871,1957,0,7
Oswald Theodore Avery,0,1956,0,7
Oswald Theodore Avery,0,1955,0,7
Oswald Theodore Avery,0,1954,0,7
Oswald Theodore Avery,0,1953,0,7
Oswald Theodore Avery,0,1952,0,7
Oswald Theodore Avery,0,1951,0,7
Oswald Theodore Avery,0,1950,0,7
Oswald Theodore Avery,0,1949,0,7
Oswald Theodore Avery,0,1948,0,7
Oswald Theodore Avery,0,1947,0,7
Oswald Theodore Avery,0,1946,0,7
Oswald Theodore Avery,0,1945,0,7
Oswald Theodore Avery,0,1944,0,7
Oswald Theodore Avery,0,1943,0,7
Oswald Theodore Avery,0,1942,0,7
Oswald Theodore Avery,0,1941,0,7
Oswald Theodore Avery,0,1940,0,7
Oswald Theodore Avery,0,1939,0,7
Oswald Theodore Avery,0,1938,0,7
Oswald Theodore Avery,0,1937,0,7
Oswald Theodore Avery,0,1936,270.1527256,7
Oswald Theodore Avery,270.1527256,1935,270.1527256,7
Oswald Theodore Avery,270.1527256,1934,270.1527256,7
Oswald Theodore Avery,270.1527256,1933,270.1527256,7
Oswald Theodore Avery,270.1527256,1932,387.9520197,7
Oswald Theodore Avery,387.9520197,1931,387.9520197,7
Oswald Theodore Avery,387.9520197,1930,387.9520197,7
Oswald Theodore Avery,387.9520197,1929,117.7992941,7
Oswald Theodore Avery,117.7992941,1928,117.7992941,7
Oswald Theodore Avery,117.7992941,1927,117.7992941,7
Oswald Theodore Avery,117.7992941,1926,117.7992941,7
Oswald Theodore Avery,117.7992941,1925,0,7
Oswald Theodore Avery,0,1924,0,7
Oswald Theodore Avery,0,1923,0,7
Oswald Theodore Avery,0,1922,0,7
Oswald Theodore Avery,0,1921,0,7
Oswald Theodore Avery,0,1920,0,7
Oswald Theodore Avery,0,1919,0,7
Oswald Theodore Avery,0,1918,0,7
Oswald Theodore Avery,0,1917,0,7
Oswald Theodore Avery,0,1916,0,7
Oswald Theodore Avery,0,1915,0,7
Oswald Theodore Avery,0,1914,0,7
Oswald Theodore Avery,0,1913,0,7
Oswald Theodore Avery,0,1912,0,7
Oswald Theodore Avery,0,1911,0,7
Oswald Theodore Avery,0,1910,0,7
Oswald Theodore Avery,0,1909,0,7
Oswald Theodore Avery,0,1908,0,7
Oswald Theodore Avery,0,1907,0,7
Oswald Theodore Avery,0,1906,0,7
Oswald Theodore Avery,0,1905,0,7
Oswald Theodore Avery,0,1904,0,7
Oswald Theodore Avery,0,1903,0,7
Oswald Theodore Avery,0,1902,0,7
Oswald Theodore Avery,0,1901,0,7
Oswald Theodore Avery,0,1900,0,7
Oswald Theodore Avery,0,1899,0,7
Oswald Theodore Avery,0,1898,0,7
Oswald Theodore Avery,0,1897,0,7
Oswald Theodore Avery,0,1896,0,7
Oswald Theodore Avery,0,1895,0,7
Oswald Theodore Avery,0,1894,0,7
Oswald Theodore Avery,0,1893,0,7
Oswald Theodore Avery,0,1892,0,7
Oswald Theodore Avery,0,1891,0,7
Oswald Theodore Avery,0,1890,0,7
Oswald Theodore Avery,0,1889,0,7
Oswald Theodore Avery,0,1888,0,7
Oswald Theodore Avery,0,1887,0,7
Oswald Theodore Avery,0,1886,0,7
Oswald Theodore Avery,0,1885,0,7
Oswald Theodore Avery,0,1884,0,7
Oswald Theodore Avery,0,1883,0,7
Oswald Theodore Avery,0,1882,0,7
Oswald Theodore Avery,0,1881,0,7
Oswald Theodore Avery,0,1880,0,7
Oswald Theodore Avery,0,1879,0,7
Oswald Theodore Avery,0,1878,0,7
Oswald Theodore Avery,0,1877,0,7
Oswald Theodore Avery,0,1876,0,7
Oswald Theodore Avery,0,1875,0,7
Oswald Theodore Avery,0,1874,0,7
Oswald Theodore Avery,0,1873,0,7
